id,PXORDX,OLDPXORDX,CODETYPE,CCID,CONCEPTID,VOCABULARYID,DOMAINID,TRACK,STANCON,CODE,CODEWS,CODESCHEME,LONGDESC,SHORTDESC,CODESTATUS,CODECHANGE,CODECYEAR,CODEPTYPE,CODEBSTATUS,CODECCSTATUS,SEX_CD,ANATOC,POACS,POACC,POACCY,VALIDSD,VALIDED,INVALIDR,CREATE_DT
280,D,D,I09,"5-dig billing code",44828646,ICD9CM,Condition,Medical,NULL,01333,013.33,ICD9DIAG,"Tuberculous abscess of brain, tubercle bacilli found (in sputum) by microscopy","Tuberculous abscess of brain, tubercle bacilli found (in sputum) by microscopy",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
281,D,D,I09,"5-dig billing code",44826297,ICD9CM,Condition,Medical,NULL,01334,013.34,ICD9DIAG,"Tuberculous abscess of brain, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","Tuberculous abscess of brain, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
282,D,D,I09,"5-dig billing code",44835583,ICD9CM,Condition,Medical,NULL,01335,013.35,ICD9DIAG,"Tuberculous abscess of brain, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","Tuberculous abscess of brain, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
283,D,D,I09,"5-dig billing code",44828647,ICD9CM,Condition,Medical,NULL,01336,013.36,ICD9DIAG,"Tuberculous abscess of brain, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","Tuberculous abscess of brain, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
284,D,D,I09,"4-dig nonbill code",44834401,ICD9CM,Condition,Medical,NULL,0134,013.4,ICD9DIAG,"Tuberculoma of spinal cord","Tuberculoma of spinal cord",I,Deleted,2015,UP,N,N,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
285,D,D,I09,"5-dig billing code",44828648,ICD9CM,Condition,Medical,NULL,01340,013.40,ICD9DIAG,"Tuberculoma of spinal cord, unspecified","Tuberculoma of spinal cord, unspecified",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
286,D,D,I09,"5-dig billing code",44822788,ICD9CM,Condition,Medical,NULL,01341,013.41,ICD9DIAG,"Tuberculoma of spinal cord, bacteriological or histological examination not done","Tuberculoma of spinal cord, bacteriological or histological examination not done",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
287,D,D,I09,"5-dig billing code",44819323,ICD9CM,Condition,Medical,NULL,01342,013.42,ICD9DIAG,"Tuberculoma of spinal cord, bacteriological or histological examination unknown (at present)","Tuberculoma of spinal cord, bacteriological or histological examination unknown (at present)",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
288,D,D,I09,"5-dig billing code",44830897,ICD9CM,Condition,Medical,NULL,01343,013.43,ICD9DIAG,"Tuberculoma of spinal cord, tubercle bacilli found (in sputum) by microscopy","Tuberculoma of spinal cord, tubercle bacilli found (in sputum) by microscopy",A,"No change",2015,UP,Y,N,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
289,D,D,I09,"5-dig billing code",44827465,ICD9CM,Condition,Medical,NULL,01344,013.44,ICD9DIAG,"Tuberculoma of spinal cord, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","Tuberculoma of spinal cord, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
290,D,D,I09,"5-dig billing code",44833194,ICD9CM,Condition,Medical,NULL,01345,013.45,ICD9DIAG,"Tuberculoma of spinal cord, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","Tuberculoma of spinal cord, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
291,D,D,I09,"5-dig billing code",44832048,ICD9CM,Condition,Medical,NULL,01346,013.46,ICD9DIAG,"Tuberculoma of spinal cord, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","Tuberculoma of spinal cord, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
292,D,D,I09,"4-dig nonbill code",44836746,ICD9CM,Condition,Medical,NULL,0135,013.5,ICD9DIAG,"Tuberculous abscess of spinal cord","Tuberculous abscess of spinal cord",I,Deleted,2015,UP,N,N,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
293,D,D,I09,"5-dig billing code",44836747,ICD9CM,Condition,Medical,NULL,01350,013.50,ICD9DIAG,"Tuberculous abscess of spinal cord, unspecified","Tuberculous abscess of spinal cord, unspecified",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
294,D,D,I09,"5-dig billing code",44836748,ICD9CM,Condition,Medical,NULL,01351,013.51,ICD9DIAG,"Tuberculous abscess of spinal cord, bacteriological or histological examination not done","Tuberculous abscess of spinal cord, bacteriological or histological examination not done",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
295,D,D,I09,"5-dig billing code",44833195,ICD9CM,Condition,Medical,NULL,01352,013.52,ICD9DIAG,"Tuberculous abscess of spinal cord, bacteriological or histological examination unknown (at present)","Tuberculous abscess of spinal cord, bacteriological or histological examination unknown (at present)",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
296,D,D,I09,"5-dig billing code",44820531,ICD9CM,Condition,Medical,NULL,01353,013.53,ICD9DIAG,"Tuberculous abscess of spinal cord, tubercle bacilli found (in sputum) by microscopy","Tuberculous abscess of spinal cord, tubercle bacilli found (in sputum) by microscopy",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
297,D,D,I09,"5-dig billing code",44828649,ICD9CM,Condition,Medical,NULL,01354,013.54,ICD9DIAG,"Tuberculous abscess of spinal cord, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","Tuberculous abscess of spinal cord, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
298,D,D,I09,"5-dig billing code",44827466,ICD9CM,Condition,Medical,NULL,01355,013.55,ICD9DIAG,"Tuberculous abscess of spinal cord, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","Tuberculous abscess of spinal cord, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
299,D,D,I09,"5-dig billing code",44822789,ICD9CM,Condition,Medical,NULL,01356,013.56,ICD9DIAG,"Tuberculous abscess of spinal cord, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","Tuberculous abscess of spinal cord, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
300,D,D,I09,"4-dig nonbill code",44835584,ICD9CM,Condition,Medical,NULL,0136,013.6,ICD9DIAG,"Tuberculous encephalitis or myelitis","Tuberculous encephalitis or myelitis",I,Deleted,2015,UP,N,N,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
301,D,D,I09,"5-dig billing code",44820532,ICD9CM,Condition,Medical,NULL,01360,013.60,ICD9DIAG,"Tuberculous encephalitis or myelitis, unspecified","Tuberculous encephalitis or myelitis, unspecified",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
302,D,D,I09,"5-dig billing code",44825107,ICD9CM,Condition,Medical,NULL,01361,013.61,ICD9DIAG,"Tuberculous encephalitis or myelitis, bacteriological or histological examination not done","Tuberculous encephalitis or myelitis, bacteriological or histological examination not done",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
303,D,D,I09,"5-dig billing code",44827467,ICD9CM,Condition,Medical,NULL,01362,013.62,ICD9DIAG,"Tuberculous encephalitis or myelitis, bacteriological or histological examination unknown (at present)","Tuberculous encephalitis or myelitis, bacteriological or histological examination unknown (at present)",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
304,D,D,I09,"5-dig billing code",44825108,ICD9CM,Condition,Medical,NULL,01363,013.63,ICD9DIAG,"Tuberculous encephalitis or myelitis, tubercle bacilli found (in sputum) by microscopy","Tuberculous encephalitis or myelitis, tubercle bacilli found (in sputum) by microscopy",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
305,D,D,I09,"5-dig billing code",44835585,ICD9CM,Condition,Medical,NULL,01364,013.64,ICD9DIAG,"Tuberculous encephalitis or myelitis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","Tuberculous encephalitis or myelitis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
306,D,D,I09,"5-dig billing code",44833196,ICD9CM,Condition,Medical,NULL,01365,013.65,ICD9DIAG,"Tuberculous encephalitis or myelitis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","Tuberculous encephalitis or myelitis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
307,D,D,I09,"5-dig billing code",44827468,ICD9CM,Condition,Medical,NULL,01366,013.66,ICD9DIAG,"Tuberculous encephalitis or myelitis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","Tuberculous encephalitis or myelitis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
308,D,D,I09,"4-dig nonbill code",44830898,ICD9CM,Condition,Medical,NULL,0138,013.8,ICD9DIAG,"Other specified tuberculosis of central nervous system","Other specified tuberculosis of central nervous system",I,Deleted,2015,UP,N,N,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
309,D,D,I09,"5-dig billing code",44827469,ICD9CM,Condition,Medical,NULL,01380,013.80,ICD9DIAG,"Other specified tuberculosis of central nervous system, unspecified","Other specified tuberculosis of central nervous system, unspecified",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
310,D,D,I09,"5-dig billing code",44821649,ICD9CM,Condition,Medical,NULL,01381,013.81,ICD9DIAG,"Other specified tuberculosis of central nervous system, bacteriological or histological examination not done","Other specified tuberculosis of central nervous system, bacteriological or histological examination not done",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
311,D,D,I09,"5-dig billing code",44834402,ICD9CM,Condition,Medical,NULL,01382,013.82,ICD9DIAG,"Other specified tuberculosis of central nervous system, bacteriological or histological examination unknown (at present)","Other specified tuberculosis of central nervous system, bacteriological or histological examination unknown (at present)",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
312,D,D,I09,"5-dig billing code",44822790,ICD9CM,Condition,Medical,NULL,01383,013.83,ICD9DIAG,"Other specified tuberculosis of central nervous system, tubercle bacilli found (in sputum) by microscopy","Other specified tuberculosis of central nervous system, tubercle bacilli found (in sputum) by microscopy",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
313,D,D,I09,"5-dig billing code",44834403,ICD9CM,Condition,Medical,NULL,01384,013.84,ICD9DIAG,"Other specified tuberculosis of central nervous system, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","Other specified tuberculosis of central nervous system, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
314,D,D,I09,"5-dig billing code",44836749,ICD9CM,Condition,Medical,NULL,01385,013.85,ICD9DIAG,"Other specified tuberculosis of central nervous system, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","Other specified tuberculosis of central nervous system, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
315,D,D,I09,"5-dig billing code",44835586,ICD9CM,Condition,Medical,NULL,01386,013.86,ICD9DIAG,"Other specified tuberculosis of central nervous system, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","Other specified tuberculosis of central nervous system, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
316,D,D,I09,"4-dig nonbill code",44833197,ICD9CM,Condition,Medical,NULL,0139,013.9,ICD9DIAG,"Unspecified tuberculosis of central nervous system","Unspecified tuberculosis of central nervous system",I,Deleted,2015,UP,Y,N,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
317,D,D,I09,"5-dig billing code",44836750,ICD9CM,Condition,Medical,NULL,01390,013.90,ICD9DIAG,"Unspecified tuberculosis of central nervous system, unspecified","Unspecified tuberculosis of central nervous system, unspecified",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
318,D,D,I09,"5-dig billing code",44819324,ICD9CM,Condition,Medical,NULL,01391,013.91,ICD9DIAG,"Unspecified tuberculosis of central nervous system, bacteriological or histological examination not done","Unspecified tuberculosis of central nervous system, bacteriological or histological examination not done",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
319,D,D,I09,"5-dig billing code",44836751,ICD9CM,Condition,Medical,NULL,01392,013.92,ICD9DIAG,"Unspecified tuberculosis of central nervous system, bacteriological or histological examination unknown (at present)","Unspecified tuberculosis of central nervous system, bacteriological or histological examination unknown (at present)",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
320,D,D,I09,"5-dig billing code",44823940,ICD9CM,Condition,Medical,NULL,01393,013.93,ICD9DIAG,"Unspecified tuberculosis of central nervous system, tubercle bacilli found (in sputum) by microscopy","Unspecified tuberculosis of central nervous system, tubercle bacilli found (in sputum) by microscopy",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
321,D,D,I09,"5-dig billing code",44834404,ICD9CM,Condition,Medical,NULL,01394,013.94,ICD9DIAG,"Unspecified tuberculosis of central nervous system, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","Unspecified tuberculosis of central nervous system, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
322,D,D,I09,"5-dig billing code",44826298,ICD9CM,Condition,Medical,NULL,01395,013.95,ICD9DIAG,"Unspecified tuberculosis of central nervous system, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","Unspecified tuberculosis of central nervous system, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
323,D,D,I09,"5-dig billing code",44829712,ICD9CM,Condition,Medical,NULL,01396,013.96,ICD9DIAG,"Unspecified tuberculosis of central nervous system, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","Unspecified tuberculosis of central nervous system, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
